driverId,position,time,number,Season,Round
latifi,18,102.934,2,2022,12
zhou,19,103.13,2,2022,12
tsunoda,20,100.24000000000001,2,2022,12
leclerc,1,98.699,3,2022,12
max_verstappen,2,98.11699999999999,3,2022,12
hamilton,3,99.62,3,2022,12
perez,4,99.42699999999999,3,2022,12
russell,5,99.38900000000001,3,2022,12
alonso,6,100.53,3,2022,12
norris,7,100.356,3,2022,12
ricciardo,8,100.79599999999999,3,2022,12
ocon,9,100.62100000000001,3,2022,12
stroll,10,100.451,3,2022,12
vettel,11,100.34,3,2022,12
kevin_magnussen,12,100.00999999999999,3,2022,12
albon,13,100.39500000000001,3,2022,12
mick_schumacher,14,100.774,3,2022,12
sainz,15,99.779,3,2022,12
gasly,16,101.845,3,2022,12
bottas,17,101.529,3,2022,12
latifi,18,101.281,3,2022,12
zhou,19,101.256,3,2022,12
tsunoda,20,100.619,3,2022,12
leclerc,1,98.088,4,2022,12
max_verstappen,2,98.39,4,2022,12
hamilton,3,99.066,4,2022,12
perez,4,98.92,4,2022,12
russell,5,98.837,4,2022,12
alonso,6,99.156,4,2022,12
norris,7,100.078,4,2022,12
ricciardo,8,100.293,4,2022,12
ocon,9,99.94800000000001,4,2022,12
stroll,10,100.102,4,2022,12
vettel,11,100.078,4,2022,12
kevin_magnussen,12,100.14500000000001,4,2022,12
albon,13,100.423,4,2022,12
sainz,14,100.095,4,2022,12
mick_schumacher,15,101.312,4,2022,12
gasly,16,100.767,4,2022,12
bottas,17,100.929,4,2022,12
latifi,18,101.089,4,2022,12
zhou,19,101.11099999999999,4,2022,12
tsunoda,20,100.21600000000001,4,2022,12
leclerc,1,99.09700000000001,5,2022,12
max_verstappen,2,98.72,5,2022,12
hamilton,3,99.608,5,2022,12
perez,4,99.68299999999999,5,2022,12
russell,5,99.6,5,2022,12
alonso,6,100.243,5,2022,12
norris,7,100.05,5,2022,12
ricciardo,8,100.235,5,2022,12
ocon,9,100.066,5,2022,12
stroll,10,100.13900000000001,5,2022,12
vettel,11,100.21600000000001,5,2022,12
kevin_magnussen,12,100.336,5,2022,12
sainz,13,100.063,5,2022,12
albon,14,101.576,5,2022,12
mick_schumacher,15,100.644,5,2022,12
gasly,16,100.789,5,2022,12
bottas,17,100.601,5,2022,12
latifi,18,100.706,5,2022,12
zhou,19,100.779,5,2022,12
tsunoda,20,100.672,5,2022,12
russell,1,88.39099999999999,1,2022,13
sainz,2,90.04599999999999,1,2022,13
leclerc,3,90.98400000000001,1,2022,13
norris,4,91.618,1,2022,13
hamilton,5,92.536,1,2022,13
ocon,6,93.887,1,2022,13
alonso,7,95.53999999999999,1,2022,13
max_verstappen,8,96.512,1,2022,13
perez,9,98.691,1,2022,13
kevin_magnussen,10,100.882,1,2022,13
ricciardo,11,101.88900000000001,1,2022,13
mick_schumacher,12,102.838,1,2022,13
bottas,13,103.547,1,2022,13
stroll,14,104.9,1,2022,13
albon,15,105.881,1,2022,13
tsunoda,16,108.072,1,2022,13
zhou,17,109.084,1,2022,13
vettel,18,109.517,1,2022,13
latifi,19,110.63900000000001,1,2022,13
gasly,20,112.432,1,2022,13
russell,1,112.128,2,2022,13
sainz,2,114.643,2,2022,13
leclerc,3,114.85499999999999,2,2022,13
norris,4,115.07900000000001,2,2022,13
hamilton,5,114.827,2,2022,13
ocon,6,114.84700000000001,2,2022,13
alonso,7,114.233,2,2022,13
max_verstappen,8,114.46000000000001,2,2022,13
perez,9,114.989,2,2022,13
kevin_magnussen,10,113.795,2,2022,13
ricciardo,11,113.527,2,2022,13
albon,12,109.84,2,2022,13
mick_schumacher,13,113.475,2,2022,13
bottas,14,113.37299999999999,2,2022,13
stroll,15,112.761,2,2022,13
tsunoda,16,111.19,2,2022,13
zhou,17,110.81,2,2022,13
vettel,18,110.87100000000001,2,2022,13
latifi,19,111.116,2,2022,13
gasly,20,109.869,2,2022,13
russell,1,90.593,3,2022,13
sainz,2,88.905,3,2022,13
leclerc,3,88.826,3,2022,13
norris,4,89.459,3,2022,13
hamilton,5,89.52799999999999,3,2022,13
ocon,6,89.34,3,2022,13
alonso,7,89.05,3,2022,13
max_verstappen,8,88.191,3,2022,13
perez,9,86.519,3,2022,13
kevin_magnussen,10,87.21000000000001,3,2022,13
ricciardo,11,87.333,3,2022,13
mick_schumacher,12,87.366,3,2022,13
bottas,13,87.408,3,2022,13
stroll,14,87.496,3,2022,13
tsunoda,15,88.098,3,2022,13
vettel,16,87.48400000000001,3,2022,13
zhou,17,88.757,3,2022,13
latifi,18,87.601,3,2022,13
gasly,19,87.57,3,2022,13
albon,20,113.951,3,2022,13
russell,1,83.72200000000001,4,2022,13
sainz,2,83.354,4,2022,13
leclerc,3,83.57300000000001,4,2022,13
norris,4,84.09,4,2022,13
hamilton,5,84.265,4,2022,13
ocon,6,84.583,4,2022,13
alonso,7,84.742,4,2022,13
max_verstappen,8,85.05799999999999,4,2022,13
perez,9,84.689,4,2022,13
kevin_magnussen,10,85.178,4,2022,13
ricciardo,11,84.91,4,2022,13
mick_schumacher,12,85.07300000000001,4,2022,13
bottas,13,85.128,4,2022,13
stroll,14,85.178,4,2022,13
tsunoda,15,85.369,4,2022,13
vettel,16,85.497,4,2022,13
zhou,17,85.405,4,2022,13
latifi,18,86.007,4,2022,13
gasly,19,86.024,4,2022,13
albon,20,85.048,4,2022,13
russell,1,83.95400000000001,5,2022,13
sainz,2,83.932,5,2022,13
leclerc,3,84.315,5,2022,13
norris,4,84.182,5,2022,13
hamilton,5,84.348,5,2022,13
ocon,6,84.991,5,2022,13
max_verstappen,7,84.121,5,2022,13
alonso,8,85.898,5,2022,13
perez,9,85.039,5,2022,13
kevin_magnussen,10,85.411,5,2022,13
ricciardo,11,85.227,5,2022,13
mick_schumacher,12,85.108,5,2022,13
bottas,13,85.352,5,2022,13
stroll,14,85.149,5,2022,13
tsunoda,15,85.15899999999999,5,2022,13
vettel,16,85.146,5,2022,13
zhou,17,85.331,5,2022,13
latifi,18,85.935,5,2022,13
gasly,19,85.906,5,2022,13
albon,20,84.719,5,2022,13
sainz,1,113.943,1,2022,14
perez,2,116.093,1,2022,14
russell,3,117.286,1,2022,14
alonso,4,119.705,1,2022,14
vettel,5,121.131,1,2022,14
ricciardo,6,121.872,1,2022,14
albon,7,122.604,1,2022,14
max_verstappen,8,123.282,1,2022,14
stroll,9,123.494,1,2022,14
leclerc,10,124.04,1,2022,14
kevin_magnussen,11,124.5,1,2022,14
latifi,12,124.932,1,2022,14
ocon,13,125.446,1,2022,14
bottas,14,125.651,1,2022,14
norris,15,125.839,1,2022,14
zhou,16,126.107,1,2022,14
mick_schumacher,17,126.331,1,2022,14
tsunoda,18,126.738,1,2022,14
gasly,19,127.05799999999999,1,2022,14
sainz,1,131.068,2,2022,14
perez,2,132.454,2,2022,14
russell,3,134.791,2,2022,14
alonso,4,135.89600000000002,2,2022,14
vettel,5,137.537,2,2022,14
ricciardo,6,138.591,2,2022,14
albon,7,138.752,2,2022,14
max_verstappen,8,139.517,2,2022,14
leclerc,9,140.48,2,2022,14
stroll,10,142.601,2,2022,14
kevin_magnussen,11,142.27,2,2022,14
ocon,12,142.332,2,2022,14
norris,13,144.247,2,2022,14
zhou,14,145.82,2,2022,14
mick_schumacher,15,147.169,2,2022,14
tsunoda,16,149.823,2,2022,14
gasly,17,151.835,2,2022,14
latifi,18,156.537,2,2022,14
sainz,1,187.807,3,2022,14
perez,2,186.529,3,2022,14
russell,3,184.806,3,2022,14
alonso,4,183.757,3,2022,14
vettel,5,183.282,3,2022,14
ricciardo,6,183.984,3,2022,14
albon,7,184.275,3,2022,14
max_verstappen,8,184.045,3,2022,14
stroll,9,182.719,3,2022,14
kevin_magnussen,10,182.733,3,2022,14
ocon,11,183.314,3,2022,14
leclerc,12,187.212,3,2022,14
norris,13,182.73,3,2022,14
zhou,14,182.552,3,2022,14
mick_schumacher,15,182.569,3,2022,14
tsunoda,16,181.058,3,2022,14
gasly,17,179.07999999999998,3,2022,14
latifi,18,182.851,3,2022,14
sainz,1,187.552,4,2022,14
perez,2,185.892,4,2022,14
russell,3,184.245,4,2022,14
alonso,4,182.258,4,2022,14
vettel,5,180.051,4,2022,14
ricciardo,6,178.103,4,2022,14
albon,7,177.252,4,2022,14
max_verstappen,8,176.46,4,2022,14
stroll,9,175.106,4,2022,14
kevin_magnussen,10,174.861,4,2022,14
ocon,11,173.746,4,2022,14
norris,12,172.374,4,2022,14
zhou,13,171.162,4,2022,14
mick_schumacher,14,170.13,4,2022,14
tsunoda,15,169.21,4,2022,14
gasly,16,169.239,4,2022,14
leclerc,17,176.292,4,2022,14
latifi,18,164.257,4,2022,14
sainz,1,112.19800000000001,5,2022,14
perez,2,112.872,5,2022,14
russell,3,113.854,5,2022,14
alonso,4,114.34700000000001,5,2022,14
vettel,5,114.49000000000001,5,2022,14
max_verstappen,6,113.951,5,2022,14
ricciardo,7,115.095,5,2022,14
albon,8,115.429,5,2022,14
stroll,9,114.92099999999999,5,2022,14
kevin_magnussen,10,115.521,5,2022,14
ocon,11,115.451,5,2022,14
norris,12,115.40100000000001,5,2022,14
zhou,13,115.321,5,2022,14
tsunoda,14,114.967,5,2022,14
gasly,15,115.35300000000001,5,2022,14
mick_schumacher,16,116.89500000000001,5,2022,14
leclerc,17,115.169,5,2022,14
latifi,18,115.344,5,2022,14
sainz,1,112.322,6,2022,14
perez,2,112.708,6,2022,14
russell,3,113.586,6,2022,14
alonso,4,114.275,6,2022,14
max_verstappen,5,113.74799999999999,6,2022,14
vettel,6,114.854,6,2022,14
albon,7,114.61,6,2022,14
ricciardo,8,116.283,6,2022,14
stroll,9,115.57900000000001,6,2022,14
max_verstappen,1,79.66,1,2022,15
leclerc,2,80.348,1,2022,15
sainz,3,81.468,1,2022,15
hamilton,4,82.718,1,2022,15
perez,5,83.729,1,2022,15
norris,6,84.47200000000001,1,2022,15
russell,7,84.94800000000001,1,2022,15
stroll,8,85.398,1,2022,15
ocon,9,85.889,1,2022,15
mick_schumacher,10,86.455,1,2022,15
tsunoda,11,87.229,1,2022,15
gasly,12,87.863,1,2022,15
alonso,13,87.995,1,2022,15
zhou,14,88.456,1,2022,15
kevin_magnussen,15,88.945,1,2022,15
albon,16,89.05799999999999,1,2022,15
ricciardo,17,89.735,1,2022,15
vettel,18,90.019,1,2022,15
bottas,19,90.385,1,2022,15
latifi,20,90.568,1,2022,15
max_verstappen,1,76.249,2,2022,15
leclerc,2,76.554,2,2022,15
sainz,3,76.622,2,2022,15
hamilton,4,76.814,2,2022,15
perez,5,77.045,2,2022,15
norris,6,77.924,2,2022,15
russell,7,77.931,2,2022,15
stroll,8,78.19,2,2022,15
ocon,9,78.241,2,2022,15
mick_schumacher,10,78.48400000000001,2,2022,15
tsunoda,11,78.905,2,2022,15
gasly,12,78.934,2,2022,15
alonso,13,79.093,2,2022,15
zhou,14,79.223,2,2022,15
albon,15,79.365,2,2022,15
ricciardo,16,79.254,2,2022,15
vettel,17,79.371,2,2022,15
bottas,18,79.532,2,2022,15
latifi,19,80.182,2,2022,15
kevin_magnussen,20,85.799,2,2022,15
max_verstappen,1,76.523,3,2022,15
leclerc,2,77.062,3,2022,15
sainz,3,76.919,3,2022,15
hamilton,4,76.804,3,2022,15
perez,5,77.127,3,2022,15
norris,6,77.469,3,2022,15
russell,7,77.207,3,2022,15
stroll,8,78.078,3,2022,15
ocon,9,77.949,3,2022,15
mick_schumacher,10,78.061,3,2022,15
tsunoda,11,78.167,3,2022,15
gasly,12,78.139,3,2022,15
alonso,13,78.214,3,2022,15
zhou,14,78.22800000000001,3,2022,15
albon,15,78.238,3,2022,15
ricciardo,16,78.43,3,2022,15
vettel,17,78.56700000000001,3,2022,15
bottas,18,78.938,3,2022,15
latifi,19,79.03,3,2022,15
kevin_magnussen,20,77.902,3,2022,15
max_verstappen,1,76.656,4,2022,15
leclerc,2,76.428,4,2022,15
sainz,3,77.102,4,2022,15
hamilton,4,76.578,4,2022,15
perez,5,76.901,4,2022,15
russell,6,76.776,4,2022,15
norris,7,78.553,4,2022,15
stroll,8,77.369,4,2022,15
ocon,9,77.69200000000001,4,2022,15
mick_schumacher,10,78.436,4,2022,15
tsunoda,11,78.088,4,2022,15
gasly,12,77.924,4,2022,15
alonso,13,78.132,4,2022,15
zhou,14,78.08,4,2022,15
albon,15,78.214,4,2022,15
ricciardo,16,78.286,4,2022,15
vettel,17,78.202,4,2022,15
bottas,18,78.298,4,2022,15
latifi,19,78.681,4,2022,15
kevin_magnussen,20,77.946,4,2022,15
max_verstappen,1,76.449,5,2022,15
leclerc,2,76.333,5,2022,15
sainz,3,76.874,5,2022,15
hamilton,4,76.607,5,2022,15
perez,5,76.873,5,2022,15
russell,6,76.65299999999999,5,2022,15
norris,7,77.289,5,2022,15
stroll,8,77.277,5,2022,15
ocon,9,77.709,5,2022,15
mick_schumacher,10,78.02,5,2022,15
tsunoda,11,77.687,5,2022,15
gasly,12,78.002,5,2022,15
alonso,13,78.008,5,2022,15
zhou,14,78.151,5,2022,15
albon,15,78.084,5,2022,15
ricciardo,16,78.074,5,2022,15
vettel,17,78.146,5,2022,15
bottas,18,78.651,5,2022,15
latifi,19,78.491,5,2022,15
kevin_magnussen,20,77.871,5,2022,15
leclerc,1,88.08500000000001,1,2022,16
russell,2,89.42699999999999,1,2022,16
ricciardo,3,90.751,1,2022,16
max_verstappen,4,90.827,1,2022,16
gasly,5,91.681,1,2022,16
norris,6,92.356,1,2022,16
alonso,7,93.05799999999999,1,2022,16
de_vries,8,93.491,1,2022,16
zhou,9,93.82300000000001,1,2022,16
vettel,10,94.49799999999999,1,2022,16
stroll,11,94.774,1,2022,16
kevin_magnussen,12,95.277,1,2022,16
ocon,13,95.68,1,2022,16
latifi,14,95.968,1,2022,16
perez,15,96.23400000000001,1,2022,16
sainz,16,96.44800000000001,1,2022,16
mick_schumacher,17,97.137,1,2022,16
tsunoda,18,97.42,1,2022,16
hamilton,19,97.652,1,2022,16
bottas,20,98.273,1,2022,16
leclerc,1,86.535,2,2022,16
russell,2,86.724,2,2022,16
max_verstappen,3,86.401,2,2022,16
ricciardo,4,88.398,2,2022,16
gasly,5,88.201,2,2022,16
norris,6,88.196,2,2022,16
alonso,7,88.27199999999999,2,2022,16
de_vries,8,88.416,2,2022,16
zhou,9,88.445,2,2022,16
stroll,10,88.72200000000001,2,2022,16
vettel,11,89.616,2,2022,16
ocon,12,88.849,2,2022,16
kevin_magnussen,13,89.935,2,2022,16
sainz,14,89.685,2,2022,16
latifi,15,90.629,2,2022,16
perez,16,90.459,2,2022,16
tsunoda,17,89.541,2,2022,16
hamilton,18,90.032,2,2022,16
mick_schumacher,19,90.906,2,2022,16
bottas,20,89.846,2,2022,16
leclerc,1,86.352,3,2022,16
russell,2,86.432,3,2022,16
max_verstappen,3,86.181,3,2022,16
ricciardo,4,87.818,3,2022,16
gasly,5,87.625,3,2022,16
norris,6,87.655,3,2022,16
alonso,7,87.607,3,2022,16
de_vries,8,87.566,3,2022,16
zhou,9,87.989,3,2022,16
stroll,10,88.096,3,2022,16
vettel,11,88.338,3,2022,16
ocon,12,88.22800000000001,3,2022,16
kevin_magnussen,13,88.221,3,2022,16
sainz,14,87.539,3,2022,16
perez,15,87.557,3,2022,16
latifi,16,89.30799999999999,3,2022,16
tsunoda,17,89.333,3,2022,16
hamilton,18,88.95400000000001,3,2022,16
mick_schumacher,19,89.301,3,2022,16
bottas,20,89.643,3,2022,16
leclerc,1,85.80199999999999,4,2022,16
russell,2,86.143,4,2022,16
max_verstappen,3,85.782,4,2022,16
ricciardo,4,87.26,4,2022,16
gasly,5,87.365,4,2022,16
norris,6,87.326,4,2022,16
alonso,7,87.417,4,2022,16
de_vries,8,87.459,4,2022,16
zhou,9,87.29599999999999,4,2022,16
stroll,10,87.618,4,2022,16
vettel,11,87.501,4,2022,16
ocon,12,87.725,4,2022,16
sainz,13,87.044,4,2022,16
perez,14,87.263,4,2022,16
kevin_magnussen,15,89.212,4,2022,16
latifi,16,87.944,4,2022,16
tsunoda,17,88.19800000000001,4,2022,16
hamilton,18,88.15299999999999,4,2022,16
mick_schumacher,19,88.248,4,2022,16
bottas,20,88.362,4,2022,16
leclerc,1,85.902,5,2022,16
max_verstappen,2,85.512,5,2022,16
russell,3,86.878,5,2022,16
ricciardo,4,87.441,5,2022,16
gasly,5,87.53399999999999,5,2022,16
norris,6,87.553,5,2022,16
alonso,7,87.502,5,2022,16
de_vries,8,87.428,5,2022,16
zhou,9,87.54599999999999,5,2022,16
stroll,10,87.637,5,2022,16
sainz,11,86.543,5,2022,16
vettel,12,87.928,5,2022,16
ocon,13,88.005,5,2022,16
perez,14,87.26599999999999,5,2022,16
kevin_magnussen,15,88.126,5,2022,16
latifi,16,87.837,5,2022,16
tsunoda,17,87.638,5,2022,16
hamilton,18,87.806,5,2022,16
mick_schumacher,19,87.412,5,2022,16
bottas,20,87.56,5,2022,16
perez,1,125.369,1,2022,17
leclerc,2,126.402,1,2022,17
sainz,3,128.353,1,2022,17
hamilton,4,130.437,1,2022,17
norris,5,132.029,1,2022,17
alonso,6,132.818,1,2022,17
gasly,7,134.359,1,2022,17
vettel,8,135.374,1,2022,17
tsunoda,9,136.171,1,2022,17
stroll,10,137.575,1,2022,17
kevin_magnussen,11,138.153,1,2022,17
max_verstappen,12,138.601,1,2022,17
ricciardo,13,139.234,1,2022,17
mick_schumacher,14,140.04,1,2022,17
ocon,15,140.797,1,2022,17
bottas,16,141.779,1,2022,17
latifi,17,143.807,1,2022,17
zhou,18,144.151,1,2022,17
russell,19,144.57,1,2022,17
albon,20,145.32999999999998,1,2022,17
perez,1,121.358,2,2022,17
leclerc,2,121.214,2,2022,17
sainz,3,122.702,2,2022,17
hamilton,4,122.92,2,2022,17
norris,5,124.065,2,2022,17
alonso,6,124.847,2,2022,17
gasly,7,125.132,2,2022,17
vettel,8,125.79,2,2022,17
tsunoda,9,126.485,2,2022,17
max_verstappen,10,124.389,2,2022,17
stroll,11,128.661,2,2022,17
kevin_magnussen,12,128.617,2,2022,17
ricciardo,13,128.435,2,2022,17
mick_schumacher,14,128.586,2,2022,17
ocon,15,128.739,2,2022,17
bottas,16,129.037,2,2022,17
latifi,17,129.155,2,2022,17
russell,18,128.743,2,2022,17
zhou,19,129.958,2,2022,17
albon,20,129.436,2,2022,17
perez,1,120.875,3,2022,17
leclerc,2,120.939,3,2022,17
sainz,3,121.872,3,2022,17
hamilton,4,121.712,3,2022,17
norris,5,122.717,3,2022,17
alonso,6,123.306,3,2022,17
gasly,7,123.844,3,2022,17
vettel,8,124.098,3,2022,17
max_verstappen,9,123.369,3,2022,17
tsunoda,10,125.476,3,2022,17
stroll,11,125.367,3,2022,17
kevin_magnussen,12,125.679,3,2022,17
ricciardo,13,125.767,3,2022,17
mick_schumacher,14,125.628,3,2022,17
ocon,15,126.079,3,2022,17
bottas,16,126.307,3,2022,17
latifi,17,127.657,3,2022,17
russell,18,127.696,3,2022,17
zhou,19,127.541,3,2022,17
albon,20,127.765,3,2022,17
perez,1,120.31,4,2022,17
leclerc,2,120.734,4,2022,17
sainz,3,121.488,4,2022,17
hamilton,4,121.585,4,2022,17
norris,5,122.313,4,2022,17
alonso,6,122.935,4,2022,17
gasly,7,123.402,4,2022,17
vettel,8,123.184,4,2022,17
max_verstappen,9,123.238,4,2022,17
tsunoda,10,124.333,4,2022,17
stroll,11,124.71,4,2022,17
kevin_magnussen,12,124.881,4,2022,17
ricciardo,13,124.551,4,2022,17
mick_schumacher,14,124.531,4,2022,17
ocon,15,124.482,4,2022,17
bottas,16,125.3,4,2022,17
russell,17,124.604,4,2022,17
latifi,18,126.887,4,2022,17
zhou,19,126.289,4,2022,17
albon,20,126.625,4,2022,17
perez,1,120.267,5,2022,17
leclerc,2,120.219,5,2022,17
sainz,3,121.111,5,2022,17
hamilton,4,121.454,5,2022,17
norris,5,122.322,5,2022,17
alonso,6,122.858,5,2022,17
gasly,7,123.659,5,2022,17
vettel,8,123.366,5,2022,17
max_verstappen,9,122.703,5,2022,17
tsunoda,10,123.862,5,2022,17
stroll,11,124.403,5,2022,17
kevin_magnussen,12,124.36,5,2022,17
ricciardo,13,124.656,5,2022,17
mick_schumacher,14,124.601,5,2022,17
ocon,15,124.592,5,2022,17
bottas,16,124.635,5,2022,17
russell,17,122.566,5,2022,17
latifi,18,125.585,5,2022,17
zhou,19,125.556,5,2022,17
albon,20,125.513,5,2022,17
max_verstappen,1,122.046,1,2022,18
leclerc,2,124.571,1,2022,18
perez,3,127.539,1,2022,18
ocon,4,132.607,1,2022,18
hamilton,5,136.349,1,2022,18
alonso,6,139.00900000000001,1,2022,18
russell,7,142.299,1,2022,18
ricciardo,8,144.913,1,2022,18
tsunoda,9,147.133,1,2022,18
mick_schumacher,10,148.607,1,2022,18
stroll,11,150.337,1,2022,18
kevin_magnussen,12,152.254,1,2022,18
norris,13,154.186,1,2022,18
bottas,14,156.668,1,2022,18
latifi,15,158.94400000000002,1,2022,18
vettel,16,162.377,1,2022,18
zhou,17,167.346,1,2022,18
gasly,18,169.982,1,2022,18
max_verstappen,1,183.369,2,2022,18
leclerc,2,183.735,2,2022,18
perez,3,183.119,2,2022,18
ocon,4,179.566,2,2022,18
hamilton,5,180.131,2,2022,18
alonso,6,180.255,2,2022,18
russell,7,179.723,2,2022,18
ricciardo,8,179.276,2,2022,18
tsunoda,9,180.964,2,2022,18
mick_schumacher,10,182.728,2,2022,18
stroll,11,184.261,2,2022,18
kevin_magnussen,12,184.196,2,2022,18
norris,13,183.799,2,2022,18
bottas,14,182.908,2,2022,18
latifi,15,183.734,2,2022,18
vettel,16,183.136,2,2022,18
zhou,17,180.25,2,2022,18
gasly,18,180.465,2,2022,18
max_verstappen,1,553.758,3,2022,18
leclerc,2,552.789,3,2022,18
perez,3,551.999,3,2022,18
ocon,4,553.288,3,2022,18
hamilton,5,552.244,3,2022,18
alonso,6,551.291,3,2022,18
russell,7,550.782,3,2022,18
ricciardo,8,550.08,3,2022,18
tsunoda,9,547.099,3,2022,18
mick_schumacher,10,544.609,3,2022,18
stroll,11,543.113,3,2022,18
kevin_magnussen,12,542.372,3,2022,18
norris,13,541.923,3,2022,18
bottas,14,542.136,3,2022,18
latifi,15,541.634,3,2022,18
vettel,16,543.24,3,2022,18
zhou,17,543.096,3,2022,18
gasly,18,542.349,3,2022,18
max_verstappen,1,165.704,4,2022,18
leclerc,2,165.976,4,2022,18
perez,3,166.411,4,2022,18
ocon,4,165.29,4,2022,18
hamilton,5,166.392,4,2022,18
alonso,6,167.059,4,2022,18
russell,7,166.511,4,2022,18
ricciardo,8,165.97899999999998,4,2022,18
tsunoda,9,166.325,4,2022,18
mick_schumacher,10,166.339,4,2022,18
stroll,11,165.927,4,2022,18
kevin_magnussen,12,166.17000000000002,4,2022,18
norris,13,167.589,4,2022,18
bottas,14,166.418,4,2022,18
latifi,15,167.472,4,2022,18
vettel,16,165.56799999999998,4,2022,18
zhou,17,165.226,4,2022,18
gasly,18,166.478,4,2022,18
max_verstappen,1,183.39,5,2022,18
leclerc,2,181.833,5,2022,18
perez,3,181.424,5,2022,18
ocon,4,180.129,5,2022,18
hamilton,5,176.122,5,2022,18
alonso,6,174.046,5,2022,18
russell,7,172.98,5,2022,18
ricciardo,8,172.881,5,2022,18
tsunoda,9,171.856,5,2022,18
mick_schumacher,10,171.933,5,2022,18
stroll,11,171.17000000000002,5,2022,18
kevin_magnussen,12,170.78199999999998,5,2022,18
norris,13,169.411,5,2022,18
bottas,14,171.638,5,2022,18
zhou,15,165.737,5,2022,18
gasly,16,162.769,5,2022,18
latifi,17,171.537,5,2022,18
vettel,18,169.39,5,2022,18
max_verstappen,1,110.761,6,2022,18
leclerc,2,111.393,6,2022,18
perez,3,113.662,6,2022,18
ocon,4,114.72999999999999,6,2022,18
hamilton,5,115.173,6,2022,18
alonso,6,116.3,6,2022,18
russell,7,117.437,6,2022,18
ricciardo,8,118.762,6,2022,18
tsunoda,9,119.01599999999999,6,2022,18
mick_schumacher,10,119.53,6,2022,18
max_verstappen,1,101.343,1,2022,19
hamilton,2,102.63,1,2022,19
stroll,3,104.253,1,2022,19
russell,4,105.339,1,2022,19
vettel,5,106.02000000000001,1,2022,19
norris,6,107.107,1,2022,19
perez,7,107.523,1,2022,19
gasly,8,108.408,1,2022,19
albon,9,109.136,1,2022,19
leclerc,10,109.47399999999999,1,2022,19
bottas,11,110.031,1,2022,19
alonso,12,110.72200000000001,1,2022,19
ricciardo,13,111.259,1,2022,19
tsunoda,14,111.661,1,2022,19
mick_schumacher,15,112.255,1,2022,19
latifi,16,112.557,1,2022,19
zhou,17,112.824,1,2022,19
kevin_magnussen,18,113.674,1,2022,19
sainz,19,115.01599999999999,1,2022,19
ocon,20,115.666,1,2022,19
max_verstappen,1,101.696,2,2022,19
hamilton,2,102.325,2,2022,19
stroll,3,103.289,2,2022,19
russell,4,103.18299999999999,2,2022,19
vettel,5,103.49000000000001,2,2022,19
perez,6,103.173,2,2022,19
norris,7,104.959,2,2022,19
gasly,8,104.501,2,2022,19
leclerc,9,104.138,2,2022,19
albon,10,105.35,2,2022,19
bottas,11,104.805,2,2022,19
alonso,12,105.239,2,2022,19
ricciardo,13,105.277,2,2022,19
tsunoda,14,105.43299999999999,2,2022,19
latifi,15,105.322,2,2022,19
zhou,16,105.535,2,2022,19
mick_schumacher,17,106.655,2,2022,19
kevin_magnussen,18,106.83,2,2022,19
ocon,19,105.362,2,2022,19
max_verstappen,1,101.893,3,2022,19
hamilton,2,102.175,3,2022,19
stroll,3,103.08,3,2022,19
russell,4,102.912,3,2022,19
vettel,5,103.031,3,2022,19
perez,6,102.47,3,2022,19
norris,7,103.762,3,2022,19
gasly,8,103.602,3,2022,19
leclerc,9,103.357,3,2022,19
albon,10,104.781,3,2022,19
bottas,11,104.713,3,2022,19
alonso,12,104.501,3,2022,19
ricciardo,13,104.519,3,2022,19
tsunoda,14,104.598,3,2022,19
latifi,15,104.57900000000001,3,2022,19
zhou,16,104.538,3,2022,19
mick_schumacher,17,104.896,3,2022,19
ocon,18,104.58,3,2022,19
kevin_magnussen,19,106.12299999999999,3,2022,19
max_verstappen,1,102.581,4,2022,19
hamilton,2,102.798,4,2022,19
stroll,3,103.29599999999999,4,2022,19
russell,4,103.09100000000001,4,2022,19
perez,5,102.679,4,2022,19
vettel,6,104.27000000000001,4,2022,19
gasly,7,103.571,4,2022,19
norris,8,104.80799999999999,4,2022,19
leclerc,9,104.13300000000001,4,2022,19
bottas,10,103.39099999999999,4,2022,19
albon,11,105.143,4,2022,19
alonso,12,104.541,4,2022,19
ricciardo,13,104.733,4,2022,19
tsunoda,14,104.759,4,2022,19
latifi,15,104.561,4,2022,19
zhou,16,104.511,4,2022,19
mick_schumacher,17,104.344,4,2022,19
ocon,18,104.125,4,2022,19
kevin_magnussen,19,104.962,4,2022,19
max_verstappen,1,102.87,5,2022,19
hamilton,2,103.196,5,2022,19
russell,3,103.669,5,2022,19
stroll,4,105.282,5,2022,19
perez,5,103.791,5,2022,19
vettel,6,104.32900000000001,5,2022,19
leclerc,7,103.96000000000001,5,2022,19
norris,8,105.32900000000001,5,2022,19
gasly,9,106.435,5,2022,19
bottas,10,104.711,5,2022,19
alonso,11,104.939,5,2022,19
albon,12,106.24199999999999,5,2022,19
tsunoda,13,104.9,5,2022,19
ricciardo,14,106.02799999999999,5,2022,19
zhou,15,104.904,5,2022,19
mick_schumacher,16,104.762,5,2022,19
ocon,17,104.723,5,2022,19
kevin_magnussen,18,105.241,5,2022,19
latifi,19,116.012,5,2022,19
max_verstappen,1,102.826,6,2022,19
hamilton,2,102.576,6,2022,19
russell,3,102.985,6,2022,19
perez,4,102.75200000000001,6,2022,19
max_verstappen,1,85.253,1,2022,20
